calibration,created,external_uid,finish_time,id,info_0,info_1,info_10,info_11,info_2,info_3,info_4_0,info_4_1,info_4_2,info_4_3,info_4_4,info_5,info_6,info_7,info_8,info_9,media_url,project_id,task_id,timeout,user_id,user_ip
,2020-06-24T17:57:00.049858,,2020-06-24T17:57:32.968776,2948,Yes,Cannot tell,Other,Maybe,Yes,No,,,,,,Not answered,2,No,Yes,Other,,106,3715,,31.0,
,2020-06-24T17:57:33.087957,,2020-06-24T18:04:11.562266,2949,Yes,Cannot tell,Working,Maybe,Yes,No,,,,,,Not answered,5 or more,Cannot tell,Not answered,Not answered,,106,3723,,31.0,
,2020-06-24T18:04:11.796846,,2020-06-24T18:04:40.005579,2950,Yes,Cannot tell,Working,Yes,Yes,No,,,,,,Not answered,5 or more,Yes,Not answered,Not answered,,106,3594,,31.0,
,2020-06-24T18:04:40.137980,,2020-06-24T18:05:14.662005,2951,Yes,Cannot tell,Volunteering,Maybe,Yes,Cannot tell,,,,,,Not answered,5 or more,Cannot tell,Yes,Outdoors,,106,3610,,31.0,
,2020-06-24T18:05:14.787569,,2020-06-24T18:05:40.813376,2952,Yes,Yes,Socialising,Maybe,Yes,Some of them,Surgical,,,,,Yes,2,No,Yes,Outdoors,,106,3626,,31.0,
,2020-06-24T18:05:40.935475,,2020-06-24T18:06:09.466308,2953,Yes,Cannot tell,Cannot tell,Cannot tell,Yes,No,,,,,,Not answered,2,Cannot tell,Not answered,Not answered,,106,3642,,31.0,
,2020-06-24T18:06:09.579283,,2020-06-24T18:06:12.196580,2954,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,3658,,31.0,
,2020-06-24T18:06:12.313745,,2020-06-24T18:06:40.943085,2955,Yes,Yes,Working,Maybe,Yes,Yes,Surgical,,,,,Yes,4,Yes,Yes,Street/ Square,,106,3672,,31.0,
,2020-06-24T18:06:41.054236,,2020-06-24T18:07:06.778421,2956,Yes,Yes,Other,Yes,Yes,Some of them,Surgical,Cloth,,,,Only some of them,5 or more,Yes,Yes,Street/ Square,,106,3687,,31.0,
,2020-06-24T18:07:06.911779,,2020-06-24T18:07:36.341591,2957,Yes,Cannot tell,Working,Maybe,Yes,No,,,,,,Not answered,2,Yes,Yes,Outdoors,,106,3703,,31.0,
,2020-06-24T18:07:36.483724,,2020-06-24T18:08:02.536525,2958,Yes,Yes,Other,Surely not,Yes,Yes,Surgical,,,,,Yes,2,No,Not answered,Not answered,,106,3719,,31.0,
,2020-06-24T18:08:02.705257,,2020-06-24T18:10:26.301333,2959,Yes,Yes,Volunteering,Surely not,Yes,Some of them,Surgical,Cloth,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,3602,,31.0,
,2020-06-24T18:10:26.383791,,2020-06-24T18:11:22.947393,2960,Yes,Yes,Working,Surely not,Yes,Yes,Surgical,,,,,Yes,3,Yes,Yes,Other,,106,3634,,31.0,
,2020-06-24T18:11:23.029766,,2020-06-24T18:11:44.132272,2961,Yes,Cannot tell,Working,Surely not,Yes,No,,,,,,Not answered,1,Not answered,Yes,Other,,106,3664,,31.0,
,2020-06-24T18:11:44.217385,,2020-06-24T18:12:11.909529,2962,Yes,Yes,Other,Yes,Yes,Some of them,Surgical,,,,,Yes,4,Yes,Yes,Outdoors,,106,3695,,31.0,
,2020-06-24T18:12:12.069126,,2020-06-24T18:12:32.102470,2963,Yes,Yes,Shopping,Cannot tell,Yes,Yes,Surgical,,,,,Yes,1,Not answered,Yes,Shop,,106,3727,,31.0,
,2020-06-24T18:12:41.226476,,2020-06-24T18:13:04.618507,2965,,,,,,,,,,,,,,,,,,106,3679,,31.0,
,2020-06-24T18:13:04.800838,,2020-06-24T18:13:32.171864,2966,Yes,Yes,Working,Surely not,Yes,Yes,Surgical,,,,,Yes,5 or more,Yes,Yes,Street/ Square,,106,3650,,31.0,
,2020-06-24T18:13:32.358977,,2020-06-24T18:13:56.157947,2967,Yes,Cannot tell,Working,Yes,Yes,Cannot tell,,,,,,Not answered,5 or more,No,Yes,Other,,106,3711,,31.0,
,2020-06-24T20:22:35.500934,,2020-06-24T20:26:43.066803,2968,Yes,Yes,Protesting,Surely not,Yes,Some of them,FP2,,,,,Yes,2,Yes,Yes,Street/ Square,,106,3590,,,124.252.3.233
,2020-06-24T20:26:43.221396,,2020-06-24T20:28:34.048129,2969,Yes,Yes,Other,Yes,Yes,No,,,,,,Not answered,5 or more,No,Yes,Other,,106,3594,,,124.252.3.233
,2020-06-24T20:28:34.219386,,2020-06-24T20:28:48.956015,2970,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,3598,,,124.252.3.233
,2020-06-24T20:28:49.110028,,2020-06-24T20:32:07.347175,2971,Yes,Yes,Volunteering,Surely not,Yes,Some of them,Cloth,Surgical,,,,Yes,5 or more,Yes,Yes,Street/ Square,,106,3602,,,124.252.3.233
,2020-06-24T20:32:07.517649,,2020-06-24T20:32:18.198126,2972,Not sure,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,3606,,,124.252.3.233
,2020-06-24T20:32:18.412595,,2020-06-24T20:34:19.081171,2973,Yes,Yes,Volunteering,Yes,Yes,Cannot tell,,,,,,Not answered,5 or more,Yes,Yes,Street/ Square,,106,3610,,,124.252.3.233
,2020-06-25T19:50:12.613447,,2020-06-25T19:51:59.995394,2984,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,5 or more,Yes,Yes,Hospital,,106,3589,,30.0,
,2020-06-25T19:52:00.307476,,2020-06-25T19:53:13.267046,2985,Yes,Cannot tell,Other,Yes,Yes,Cannot tell,,,,,,Not answered,5 or more,No,Yes,Street/ Square,,106,3597,,30.0,
,2020-06-25T19:53:13.345637,,2020-06-25T19:54:07.994308,2986,Yes,Cannot tell,Other,Yes,Yes,No,,,,,,Not answered,1,Not answered,Not answered,Not answered,,106,3605,,30.0,
,2020-06-25T19:54:08.057827,,2020-06-25T19:54:46.698122,2987,Yes,Yes,Volunteering,Yes,Yes,Cannot tell,,,,,,Not answered,5 or more,No,Yes,Street/ Square,,106,3610,,30.0,
,2020-06-28T00:33:02.458834,,2020-06-28T00:34:23.071484,3001,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,1,Not answered,Not answered,Not answered,,106,3601,,30.0,
,2020-06-29T06:11:40.247604,,2020-06-29T06:13:32.030185,3002,Yes,Cannot tell,Socialising,Yes,Yes,Yes,Cloth,Surgical,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,3611,,22.0,
,2020-06-29T06:25:26.943644,,2020-06-29T06:26:24.456358,3003,Yes,Cannot tell,Shopping,Cannot tell,Yes,Yes,Cloth,Surgical,,,,Yes,2,Yes,Yes,Street/ Square,,106,3613,,22.0,
,2020-06-29T06:26:24.611534,,2020-06-29T06:26:31.345489,3004,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,3617,,22.0,
,2020-06-29T06:26:31.598372,,2020-06-29T06:27:09.858921,3005,Yes,Cannot tell,Other,Yes,Yes,No,,,,,,Not answered,3,No,Yes,Street/ Square,,106,3621,,22.0,
,2020-06-29T06:27:10.152931,,2020-06-29T06:28:00.805918,3006,Yes,Yes,Other,Yes,Yes,Yes,Surgical,FP3,,,,Yes,5 or more,Yes,Yes,Street/ Square,,106,3624,,22.0,
,2020-06-29T06:28:01.116809,,2020-06-29T06:28:47.516078,3007,Yes,Cannot tell,Other,Surely not,Yes,No,,,,,,Not answered,5 or more,Yes,Yes,Street/ Square,,106,3627,,22.0,
,2020-06-29T06:28:47.795775,,2020-06-29T06:29:34.292534,3008,Yes,Cannot tell,Socialising,Maybe,Yes,No,,,,,,Not answered,3,No,Not answered,Not answered,,106,3629,,22.0,
,2020-06-29T06:29:34.600063,,2020-06-29T06:30:37.288782,3009,Yes,Yes,Working,Yes,Yes,Yes,Surgical,FP2,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,3631,,22.0,
,2020-06-29T06:30:37.595384,,2020-06-29T06:31:35.708783,3010,Yes,Yes,Queuing,Yes,Yes,Some of them,Surgical,,,,,Yes,3,Yes,Yes,Other,,106,3633,,22.0,
,2020-06-29T06:31:36.033518,,2020-06-29T06:32:37.661581,3011,Yes,Cannot tell,Working,Cannot tell,Yes,Yes,Surgical,,,,,Yes,4,Yes,Yes,Hospital,,106,3635,,22.0,
,2020-06-29T06:32:37.947751,,2020-06-29T06:33:21.235874,3012,Yes,Cannot tell,Shopping,Yes,Yes,No,,,,,,Not answered,2,Yes,Yes,Shop,,106,3637,,22.0,
,2020-06-29T06:33:21.485038,,2020-06-29T06:34:10.402114,3013,Yes,Cannot tell,Working,Surely not,Yes,No,,,,,,Not answered,4,Yes,Not answered,Not answered,,106,3639,,22.0,
,2020-06-29T06:34:10.667863,,2020-06-29T06:34:23.073114,3014,Yes,Cannot tell,Not answered,Not answered,No,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,3641,,22.0,
,2020-06-29T06:34:23.331247,,2020-06-29T06:34:41.336368,3015,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,3643,,22.0,
,2020-06-29T06:32:36.500097,,2020-06-29T06:35:27.898639,3016,Yes,Cannot tell,Working,Maybe,Yes,Yes,FP2,Surgical,,,,Yes,5 or more,Cannot tell,Yes,Street/ Square,,106,3615,,,124.252.3.233
,2020-06-29T06:34:41.588732,,2020-06-29T06:35:35.707049,3017,Yes,Yes,Queuing,Maybe,Yes,Yes,Surgical,Cloth,FP3,,,Yes,5 or more,Yes,Yes,Street/ Square,,106,3645,,22.0,
,2020-06-29T06:35:28.044947,,2020-06-29T06:35:55.003065,3018,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,3622,,,124.252.3.233
,2020-06-29T06:35:35.942394,,2020-06-29T06:36:30.367409,3019,Yes,Cannot tell,Socialising,Yes,Yes,Some of them,Surgical,Cloth,,,,Yes,5 or more,Yes,Yes,Street/ Square,,106,3648,,22.0,
,2020-06-29T06:35:55.143122,,2020-06-29T06:37:03.615996,3020,Yes,Yes,Working,Yes,Yes,Yes,Surgical,,,,,Only some of them,5 or more,Yes,Not answered,Not answered,,106,3628,,,124.252.3.233
,2020-06-29T06:36:30.616696,,2020-06-29T06:37:38.559262,3021,Yes,Yes,Socialising,Yes,Yes,Yes,Surgical,Cloth,,,,Yes,5 or more,Cannot tell,Yes,Other,,106,3651,,22.0,
,2020-06-29T06:37:38.839752,,2020-06-29T06:38:06.549811,3022,,,,,,,,,,,,,,,,,,106,3654,,22.0,
,2020-06-29T06:37:03.752504,,2020-06-29T06:38:21.582721,3023,Yes,Yes,Working,Yes,Yes,Yes,Surgical,,,,,Yes,4,Yes,Not answered,Not answered,,106,3632,,,124.252.3.233
,2020-06-29T06:38:06.830097,,2020-06-29T06:38:45.218378,3024,Yes,Yes,Socialising,Yes,Yes,Yes,Cloth,,,,,Yes,2,Yes,Yes,Outdoors,,106,3656,,22.0,
,2020-06-29T06:38:45.458151,,2020-06-29T06:39:00.631245,3025,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,3659,,22.0,
,2020-06-29T06:38:21.712616,,2020-06-29T06:39:13.022629,3026,Yes,Yes,Socialising,Yes,Yes,Some of them,Surgical,,,,,Only some of them,5 or more,No,Not answered,Not answered,,106,3636,,,124.252.3.233
,2020-06-29T06:39:13.157720,,2020-06-29T06:39:26.440556,3027,Yes,Cannot tell,Not answered,Not answered,No,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,3640,,,124.252.3.233
,2020-06-29T06:39:01.006419,,2020-06-29T06:39:31.809391,3028,Yes,Cannot tell,Working,Yes,Yes,No,,,,,,Not answered,5 or more,Yes,Not answered,Not answered,,106,3661,,22.0,
,2020-06-29T06:39:32.040646,,2020-06-29T06:39:41.172147,3029,Yes,Cannot tell,Not answered,Not answered,No,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,3665,,22.0,
,2020-06-29T06:39:41.418875,,2020-06-29T06:40:20.608254,3030,Yes,Yes,Working,Surely not,Yes,Yes,Surgical,,,,,Yes,5 or more,Yes,Not answered,Not answered,,106,3667,,22.0,
,2020-06-29T06:39:26.579772,,2020-06-29T06:40:24.052515,3031,Yes,Yes,Working,Yes,Yes,Some of them,Surgical,Other,,,,Only some of them,5 or more,Yes,Not answered,Not answered,,106,3644,,,124.252.3.233
,2020-06-29T06:40:24.459372,,2020-06-29T06:40:32.145600,3032,,,,,,,,,,,,,,,,,,106,3647,,,124.252.3.233
,2020-06-29T06:40:32.271481,,2020-06-29T06:40:35.362241,3033,,,,,,,,,,,,,,,,,,106,3650,,,124.252.3.233
,2020-06-29T06:40:20.853933,,2020-06-29T06:40:49.373136,3034,,,,,,,,,,,,,,,,,,106,3669,,22.0,
,2020-06-29T06:40:49.615528,,2020-06-29T06:41:19.555777,3035,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,3674,,22.0,
,2020-06-29T06:41:19.796855,,2020-06-29T06:42:08.602476,3036,Yes,Yes,Shopping,Maybe,Yes,Yes,Surgical,Cloth,,,,Yes,2,Yes,Yes,Shop,,106,3676,,22.0,
,2020-06-29T06:41:49.305675,,2020-06-29T06:42:28.948312,3037,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,3619,,,124.252.3.233
,2020-06-29T06:42:08.846282,,2020-06-29T06:42:47.338024,3038,Yes,Cannot tell,Socialising,Yes,Yes,No,,,,,,Not answered,3,Yes,Not answered,Not answered,,106,3678,,22.0,
,2020-06-29T06:42:47.570549,,2020-06-29T06:43:23.672181,3039,Yes,Cannot tell,Not answered,Not answered,No,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,3681,,22.0,
,2020-06-29T06:43:23.956953,,2020-06-29T06:44:20.299412,3040,Yes,Cannot tell,Socialising,Yes,Yes,No,,,,,,Not answered,1,Not answered,Yes,Other,,106,3683,,22.0,
,2020-06-29T06:44:20.560634,,2020-06-29T06:44:25.414670,3041,,,,,,,,,,,,,,,,,,106,3685,,22.0,
,2020-06-29T06:42:29.190840,,2020-06-29T06:44:32.352060,3042,Yes,Yes,Cannot tell,Maybe,Yes,Yes,Cannot tell,,,,,Yes,5 or more,No,Yes,Outdoors,,106,3630,,,124.252.3.233
,2020-06-29T06:44:25.674448,,2020-06-29T06:45:46.816554,3043,Yes,Yes,Volunteering,Yes,Yes,Some of them,Cloth,Surgical,,,,Yes,5 or more,Yes,Yes,Street/ Square,,106,3687,,22.0,
,2020-06-29T06:44:32.745636,,2020-06-29T06:45:59.933119,3044,Yes,Yes,Queuing,Maybe,Yes,Some of them,Cannot tell,,,,,Only some of them,5 or more,No,Yes,Outdoors,,106,3638,,,124.252.3.233
,2020-06-29T06:45:47.071695,,2020-06-29T06:46:10.864324,3045,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,3690,,22.0,
,2020-06-29T06:46:11.109037,,2020-06-29T06:46:48.152912,3046,Yes,Yes,Working,Yes,Yes,Some of them,Surgical,Cloth,,,,Yes,3,Yes,Not answered,Not answered,,106,3693,,22.0,
,2020-06-29T06:46:48.411712,,2020-06-29T06:47:17.356134,3047,Yes,Yes,Socialising,Yes,Yes,Some of them,FP2,,,,,Yes,2,Yes,Yes,Street/ Square,,106,3695,,22.0,
,2020-06-29T06:47:17.619651,,2020-06-29T06:48:20.669926,3048,Yes,Yes,Socialising,Surely not,Yes,Yes,Surgical,Cloth,,,,Yes,5 or more,Yes,Yes,Street/ Square,,106,3697,,22.0,
,2020-06-29T06:48:20.964893,,2020-06-29T06:48:25.842307,3049,,,,,,,,,,,,,,,,,,106,3699,,22.0,
,2020-06-29T06:48:26.113169,,2020-06-29T06:49:29.240402,3050,Yes,Cannot tell,Exercising,Yes,Yes,No,,,,,,Not answered,3,Yes,Yes,Park,,106,3701,,22.0,
,2020-06-29T06:49:29.564606,,2020-06-29T06:50:26.611460,3051,Yes,Cannot tell,Socialising,Maybe,Yes,No,,,,,,Not answered,2,Yes,Yes,Outdoors,,106,3703,,22.0,
,2020-06-29T06:56:55.446509,,2020-06-29T06:57:51.914359,3052,Yes,Yes,Socialising,Cannot tell,Yes,Some of them,Cloth,,,,,Yes,2,Yes,Yes,Outdoors,,106,3626,,22.0,
,2020-06-29T06:57:52.071608,,2020-06-29T06:58:03.251497,3053,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,3642,,22.0,
,2020-06-29T06:58:03.387649,,2020-06-29T06:58:56.244156,3054,Yes,Cannot tell,Shopping,Maybe,Yes,No,,,,,,Not answered,5 or more,No,Yes,Shop,,106,3649,,22.0,
,2020-06-29T06:58:56.403212,,2020-06-29T06:59:55.359991,3055,Yes,Yes,Working,Maybe,Yes,No,,,,,,Not answered,5 or more,Yes,Not answered,Not answered,,106,3653,,22.0,
,2020-06-29T06:59:55.503007,,2020-06-29T07:00:03.147680,3056,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,3657,,22.0,
,2020-06-29T07:00:03.279657,,2020-06-29T07:00:38.591249,3057,Yes,Yes,Working,Surely not,Yes,Yes,Surgical,FP2,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,3660,,22.0,
,2020-06-29T07:00:38.736951,,2020-06-29T07:01:02.170480,3058,Yes,Cannot tell,Working,Maybe,Yes,No,,,,,,Not answered,5 or more,Yes,Yes,Hospital,,106,3663,,22.0,
,2020-06-29T07:01:02.312757,,2020-06-29T07:01:35.973307,3059,Yes,Yes,Not answered,Not answered,No,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,3666,,22.0,
,2020-06-29T07:01:36.130596,,2020-06-29T07:01:38.846420,3060,,,,,,,,,,,,,,,,,,106,3670,,22.0,
,2020-06-29T07:01:39.006516,,2020-06-29T07:02:18.323290,3061,Yes,Yes,Queuing,Not answered,Yes,Yes,Surgical,,,,,Not answered,4,Yes,Yes,Street/ Square,,106,3672,,22.0,
,2020-06-29T07:02:07.070748,,2020-06-29T07:02:45.689024,3062,,,,,,,,,,,,,,,,,,106,3634,,,124.252.3.233
,2020-06-29T07:02:18.489267,,2020-06-29T07:02:47.022929,3063,Yes,Yes,Working,Maybe,Yes,Yes,Surgical,Cloth,,,,Yes,5 or more,Yes,Not answered,Not answered,,106,3675,,22.0,
,2020-06-29T07:02:45.914574,,2020-06-29T07:02:58.024950,3064,,,,,,,,,,,,,,,,,,106,3652,,,124.252.3.233
,2020-06-29T07:02:58.169258,,2020-06-29T07:03:11.970872,3065,,,,,,,,,,,,,,,,,,106,3658,,,124.252.3.233
,2020-06-29T07:02:47.186802,,2020-06-29T07:03:17.594720,3066,Yes,Yes,Working,Maybe,Yes,Yes,Surgical,Cloth,FP2,,,Yes,5 or more,Yes,Yes,Hospital,,106,3680,,22.0,
,2020-06-29T07:03:12.462085,,2020-06-29T07:03:23.451124,3067,,,,,,,,,,,,,,,,,,106,3664,,,124.252.3.233
,2020-06-29T07:03:17.742495,,2020-06-29T07:03:25.183936,3068,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,3688,,22.0,
,2020-06-29T07:03:23.723014,,2020-06-29T07:03:34.340373,3069,,,,,,,,,,,,,,,,,,106,3671,,,124.252.3.233
,2020-06-29T07:03:34.551653,,2020-06-29T07:05:07.075799,3070,,,,,,,,,,,,,,,,,,106,3677,,,124.252.3.233
,2020-06-29T07:05:07.231660,,2020-06-29T07:05:29.690352,3071,,,,,,,,,,,,,,,,,,106,3682,,,124.252.3.233
,2020-06-29T07:05:29.836331,,2020-06-29T07:05:44.771800,3072,,,,,,,,,,,,,,,,,,106,3686,,,124.252.3.233
,2020-06-29T07:05:45.112688,,2020-06-29T07:06:02.624004,3073,,,,,,,,,,,,,,,,,,106,3691,,,124.252.3.233
,2020-06-29T07:06:02.762970,,2020-06-29T07:06:17.929569,3074,,,,,,,,,,,,,,,,,,106,3694,,,124.252.3.233
,2020-06-29T07:06:18.264754,,2020-06-29T07:06:28.597095,3075,,,,,,,,,,,,,,,,,,106,3698,,,124.252.3.233
,2020-06-29T07:06:28.750738,,2020-06-29T07:06:37.668841,3076,,,,,,,,,,,,,,,,,,106,3702,,,124.252.3.233
,2020-06-29T07:06:37.816856,,2020-06-29T07:06:56.524439,3077,,,,,,,,,,,,,,,,,,106,3705,,,124.252.3.233
,2020-06-29T07:07:00.947652,,2020-06-29T07:08:07.761993,3078,,,,,,,,,,,,,,,,,,106,3707,,,124.252.3.233
,2020-06-29T07:10:48.169601,,2020-06-29T07:12:17.483518,3079,Yes,Yes,Other,Surely not,Yes,Yes,Surgical,,,,,Only some of them,5 or more,No,Yes,Street/ Square,,106,3646,,,124.252.3.233
,2020-06-29T07:12:17.623818,,2020-06-29T07:13:08.997131,3080,Yes,Yes,Socialising,Yes,Yes,Some of them,Surgical,,,,,Only some of them,3,No,Yes,Street/ Square,,106,3662,,,124.252.3.233
,2020-06-29T08:10:51.322880,,2020-06-29T08:13:05.477723,3081,Yes,Yes,Working,Yes,Yes,Yes,FP2,Surgical,,,,Yes,5 or more,No,Yes,Street/ Square,,106,3655,,,124.252.3.233
,2020-06-29T08:13:05.628535,,2020-06-29T08:13:40.277573,3082,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,3673,,,124.252.3.233
,2020-06-29T08:13:40.438864,,2020-06-29T08:14:46.347412,3083,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,1,Not answered,Yes,Other,,106,3684,,,124.252.3.233
,2020-06-29T08:14:46.494027,,2020-06-29T08:15:57.022450,3084,Yes,Yes,Working,Maybe,Yes,Yes,Surgical,,,,,Yes,5 or more,Cannot tell,Yes,Hospital,,106,3692,,,124.252.3.233
,2020-06-29T08:15:57.169758,,2020-06-29T08:17:21.158565,3085,Yes,Yes,Other,Surely not,Yes,Yes,FP2,Surgical,Cannot tell,,,Yes,3,Yes,Yes,Street/ Square,,106,3700,,,124.252.3.233
,2020-06-29T08:17:21.310780,,2020-06-29T08:18:09.828583,3086,Yes,Yes,Socialising,Yes,Yes,No,,,,,,Not answered,5 or more,No,Yes,Outdoors,,106,3706,,,124.252.3.233
,2020-06-29T08:18:10.008432,,2020-06-29T08:19:21.252863,3087,Yes,Yes,Protesting,Yes,Yes,Some of them,Surgical,Cloth,,,,Only some of them,5 or more,No,Yes,Outdoors,,106,3709,,,124.252.3.233
,2020-06-29T08:19:21.392457,,2020-06-29T08:20:16.720320,3088,Yes,Cannot tell,Working,Yes,Yes,Cannot tell,,,,,,Not answered,5 or more,No,Not answered,Not answered,,106,3711,,,124.252.3.233
,2020-06-29T08:20:16.880700,,2020-06-29T08:20:45.706042,3089,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,3713,,,124.252.3.233
,2020-06-29T08:20:45.864863,,2020-06-29T08:21:01.129003,3090,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,3715,,,124.252.3.233
,2020-06-29T08:21:01.315097,,2020-06-29T08:21:38.339982,3091,Yes,Yes,Working,Yes,Yes,Yes,Surgical,,,,,Yes,3,No,Yes,Hospital,,106,3717,,,124.252.3.233
,2020-06-29T08:21:38.492994,,2020-06-29T08:25:07.402587,3092,Yes,Yes,Working,Surely not,Yes,Yes,Surgical,,,,,Yes,2,No,Not answered,Not answered,,106,3719,,,124.252.3.233
,2020-06-29T08:25:07.561121,,2020-06-29T08:26:14.869197,3093,Yes,Yes,Working,Maybe,Yes,Yes,Surgical,Cloth,,,,Yes,5 or more,Cannot tell,Yes,Street/ Square,,106,3721,,,124.252.3.233
,2020-06-29T08:26:15.016164,,2020-06-29T08:26:48.880254,3094,Yes,Yes,Working,Yes,Yes,No,,,,,,Not answered,5 or more,Yes,Not answered,Not answered,,106,3723,,,124.252.3.233
,2020-06-29T08:26:49.065129,,2020-06-29T08:27:46.643080,3095,Yes,Yes,Working,Maybe,Yes,No,,,,,,Not answered,3,No,Not answered,Not answered,,106,3725,,,124.252.3.233
,2020-06-29T08:27:46.793232,,2020-06-29T08:28:20.266187,3096,Yes,Yes,Shopping,Maybe,Yes,Yes,Surgical,,,,,Yes,1,Not answered,Yes,Shop,,106,3727,,,124.252.3.233
,2020-06-29T08:28:20.451524,,2020-06-29T08:29:03.807823,3097,Yes,Yes,Socialising,Maybe,Yes,Yes,Surgical,Cloth,,,,Yes,3,Cannot tell,Yes,Street/ Square,,106,3729,,,124.252.3.233
,2020-06-29T08:29:04.357290,,2020-06-29T08:29:52.816036,3098,Yes,Cannot tell,Exercising,Maybe,Yes,Cannot tell,,,,,,Not answered,2,Cannot tell,Yes,Park,,106,3668,,,124.252.3.233
,2020-06-29T09:28:15.375968,,2020-06-29T09:28:21.329684,3099,,,,,,,,,,,,,,,,,,106,3679,,22.0,
,2020-06-29T09:28:21.437580,,2020-06-29T09:29:51.127880,3100,Yes,Yes,Socialising,Yes,Yes,Some of them,Cloth,,,,,Yes,5 or more,Yes,Yes,Hospital,,106,3696,,22.0,
,2020-06-29T09:29:51.362069,,2020-06-29T09:29:57.651977,3101,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,3708,,22.0,
,2020-06-29T09:29:57.764726,,2020-06-29T09:30:04.599416,3102,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,3712,,22.0,
,2020-06-29T09:30:04.708040,,2020-06-29T09:30:07.904530,3103,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,3716,,22.0,
,2020-06-29T09:30:08.503545,,2020-06-29T09:30:30.351245,3104,Yes,Cannot tell,Socialising,Surely not,Yes,No,,,,,,Not answered,5 or more,No,Yes,Outdoors,,106,3720,,22.0,
,2020-06-29T09:30:30.881562,,2020-06-29T09:31:04.495671,3105,Yes,Cannot tell,Queuing,Yes,Yes,Yes,Cloth,Surgical,,,,Yes,5 or more,Cannot tell,Yes,Street/ Square,,106,3724,,22.0,
,2020-06-29T09:31:04.608266,,2020-06-29T09:34:00.150518,3106,Yes,Yes,Working,Cannot tell,Yes,Yes,Surgical,,,,,Yes,2,No,Yes,Hospital,,106,3728,,22.0,
,2020-06-29T09:34:00.323747,,2020-06-29T09:34:04.693039,3107,,,,,,,,,,,,,,,,,,106,3689,,22.0,
,2020-06-29T09:34:04.762115,,2020-06-29T09:37:45.428130,3108,Yes,Cannot tell,Working,Cannot tell,Yes,No,,,,,,Not answered,5 or more,No,Yes,Street/ Square,,106,3710,,22.0,
